Datums;ĀI kods;ĀI nosaukums;Kopā;Jauni;Pamata diagnoze;Blakus diagnoze;Smaga slimības gaita;t.sk. Invazīva MPV;Vidēja slimības gaita;Miruši;Izrakstīti;Pārvesti;t.sk. uz augstāka līmeņa;t.sk. uz zemāka līmeņa;t.sk. uz tāda paša līmeņa
2022-09-16T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;4;1;3;1;;;3;;0;;;;
2022-09-16T00:00:00;661400011-01;Bērnu psihoneiroloģiskā slimnīca "Ainaži";0;0;0;0;0;0;0;0;0;0;0;0;
2022-09-16T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;19;0;0;19;0;0;0;0;9;0;0;0;0
2022-09-16T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;1;0;0;1;0;0;0;0;0;0;0;0;0
2022-09-16T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;13;1;6;7;0;0;6;0;0;0;0;0;0
2022-09-16T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;15;7;4;11;0;0;4;1;2;0;0;0;0
2022-09-16T00:00:00;130020302-01;Jūrmalas slimnīca;1;;1;;;;1;;1;;;;
2022-09-16T00:00:00;600200001-01;Krāslavas slimnīca;0;0;0;0;0;0;;0;1;0;0;0;0
2022-09-16T00:00:00;620200038-01;Kuldīgas slimnīca;1;1;1;;;;1;;;1;1;;
2022-09-16T00:00:00;170020401-01;Liepājas reģionālā slimnīca;9;4;8;1;0;0;8;0;1;0;0;0;0
2022-09-16T00:00:00;660200027-01;Limbažu slimnīca;10;0;;10;;;;;;;;;
2022-09-16T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-16T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;42;6;12;30;1;;11;1;;;;;
2022-09-16T00:00:00;170010601-01;Piejūras slimnīca;0;0;0;0;0;0;0;0;1;0;0;0;0
2022-09-16T00:00:00;010000234-91;RAKUS kopā;71;12;26;45;3;;23;1;9;;;;
2022-09-16T00:00:00;210020301-01;Rēzeknes slimnīca;21;3;14;7;1;1;13;0;0;0;0;0;0
2022-09-16T00:00:00;010020302-01;Rīgas 2. slimnīca;13;2;0;13;0;0;0;0;0;0;0;0;0
2022-09-16T00:00:00;010021301-01;Rīgas Dzemdību nams;3;0;;3;;;;;0;;;;
2022-09-16T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;4;2;0;4;0;0;0;0;0;0;0;0;0
2022-09-16T00:00:00;801600003-01;Siguldas slimnīca;0;0;0;0;0;0;0;0;;0;;;
2022-09-16T00:00:00;090012101-01;Slimnīca "Ģintermuiža";3;1;;3;;;;;;;;;
2022-09-16T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;2;;;2;;;;;;;;;
2022-09-16T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;0;0;0;0;0;0;0;0;2;0;0;0;0
2022-09-16T00:00:00;900200046-01;Tukuma slimnīca;1;1;0;1;;;;;;;;;
2022-09-16T00:00:00;250000092-01;Vidzemes slimnīca;17;4;13;4;;;13;;1;;;;
2022-09-16T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;6;1;6;0;0;0;6;1;1;;;;
2022-09-17T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-17T00:00:00;360200027-01;Alūksnes slimnīca;0;0;0;;0;0;0;0;1;0;0;0;0
2022-09-17T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;4;2;3;1;;;3;;2;;;;
2022-09-17T00:00:00;050020401-01;Daugavpils reģionālā slimnīca;26;5;16;10;;;16;3;2;;;;
2022-09-17T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;1;0;0;1;0;0;0;0;0;0;0;0;0
2022-09-17T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;14;2;8;6;0;0;8;0;1;0;0;0;0
2022-09-17T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;20;8;6;14;0;0;6;0;3;0;0;0;0
2022-09-17T00:00:00;600200001-01;Krāslavas slimnīca;0;0;0;0;0;0;;0;1;0;0;0;0
2022-09-17T00:00:00;170020401-01;Liepājas reģionālā slimnīca;8;0;7;1;0;0;7;0;1;0;0;0;0
2022-09-17T00:00:00;660200027-01;Limbažu slimnīca;8;0;;8;;;;;;;;;
2022-09-17T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-17T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;33;3;9;24;;;9;1;11;;;;
2022-09-17T00:00:00;170010601-01;Piejūras slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-17T00:00:00;010000234-91;RAKUS kopā;62;10;23;39;3;;20;;19;;;;
2022-09-17T00:00:00;210020301-01;Rēzeknes slimnīca;16;4;10;6;0;0;10;0;8;0;0;0;0
2022-09-17T00:00:00;010020302-01;Rīgas 2. slimnīca;14;3;0;14;0;0;0;0;2;0;0;0;0
2022-09-17T00:00:00;010021301-01;Rīgas Dzemdību nams;2;0;;2;;;;;1;;;;
2022-09-17T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;7;3;0;7;0;0;0;0;0;0;0;0;0
2022-09-17T00:00:00;090012101-01;Slimnīca "Ģintermuiža";3;;;3;;;;;;;;;
2022-09-17T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;2;;;2;;;;;;;;;
2022-09-17T00:00:00;250000092-01;Vidzemes slimnīca;19;3;15;4;;;15;;1;;;;
2022-09-17T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;6;0;6;0;0;0;6;0;0;;;;
2022-09-18T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-18T00:00:00;360200027-01;Alūksnes slimnīca;1;1;0;1;0;0;0;0;;0;0;0;0
2022-09-18T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;3;1;2;1;;;2;;2;;;;
2022-09-18T00:00:00;050020401-01;Daugavpils reģionālā slimnīca;30;4;18;12;;;18;;;;;;
2022-09-18T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;2;1;0;2;0;0;0;0;0;0;0;0;0
2022-09-18T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;13;1;6;7;0;0;6;0;2;0;0;0;0
2022-09-18T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;23;4;8;15;0;0;8;0;1;0;0;0;0
2022-09-18T00:00:00;600200001-01;Krāslavas slimnīca;0;0;0;0;0;0;;0;1;0;0;0;0
2022-09-18T00:00:00;170020401-01;Liepājas reģionālā slimnīca;11;3;10;1;0;0;10;0;0;0;0;0;0
2022-09-18T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-18T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;35;2;9;26;;;9;;;;;;
2022-09-18T00:00:00;170010601-01;Piejūras slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-18T00:00:00;010000234-91;RAKUS kopā;67;6;26;41;3;;23;1;;;;;
2022-09-18T00:00:00;210020301-01;Rēzeknes slimnīca;19;4;10;9;0;0;10;0;1;0;0;0;0
2022-09-18T00:00:00;010020302-01;Rīgas 2. slimnīca;14;0;0;14;0;0;0;0;0;0;0;0;0
2022-09-18T00:00:00;010021301-01;Rīgas Dzemdību nams;0;0;;0;;;;;2;;;;
2022-09-18T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;7;0;0;7;0;0;0;0;0;0;0;0;0
2022-09-18T00:00:00;090012101-01;Slimnīca "Ģintermuiža";3;1;;3;;;;;;;;;
2022-09-18T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;2;;;2;;;;;;;;;
2022-09-18T00:00:00;250000092-01;Vidzemes slimnīca;19;3;14;5;;;14;1;2;;;;
2022-09-18T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;5;1;5;0;0;0;5;0;2;;;;
2022-09-19T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-19T00:00:00;360200027-01;Alūksnes slimnīca;1;1;0;1;0;0;0;0;;0;0;0;0
2022-09-19T00:00:00;400200024-01;Bauskas slimnīca;2;0;;2;;;;1;0;;;;
2022-09-19T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;3;1;2;1;;;2;;1;;;;
2022-09-19T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;12;1;0;12;0;0;0;0;8;0;0;0;0
2022-09-19T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;2;0;0;2;0;0;0;0;0;0;0;0;0
2022-09-19T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;14;1;4;10;0;0;4;0;0;0;0;0;0
2022-09-19T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;25;2;10;15;0;0;10;0;0;0;0;0;0
2022-09-19T00:00:00;130020302-01;Jūrmalas slimnīca;0;;;;;;;;1;;;;
2022-09-19T00:00:00;600200001-01;Krāslavas slimnīca;0;0;0;0;0;0;;0;1;0;0;0;0
2022-09-19T00:00:00;170020401-01;Liepājas reģionālā slimnīca;13;2;12;1;0;0;12;0;0;0;0;0;0
2022-09-19T00:00:00;660200027-01;Limbažu slimnīca;6;0;;6;;;;;;;;;
2022-09-19T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-19T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;37;2;9;28;;;9;;;;;;
2022-09-19T00:00:00;170010601-01;Piejūras slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-19T00:00:00;010000234-91;RAKUS kopā;75;9;28;47;2;;26;1;;;;;
2022-09-19T00:00:00;210020301-01;Rēzeknes slimnīca;24;5;12;12;1;1;11;0;1;0;0;0;0
2022-09-19T00:00:00;010020302-01;Rīgas 2. slimnīca;15;1;0;15;0;0;0;0;0;0;0;0;0
2022-09-19T00:00:00;010021301-01;Rīgas Dzemdību nams;0;0;;0;;;;;0;;;;
2022-09-19T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;9;2;0;9;0;0;0;0;0;0;0;0;0
2022-09-19T00:00:00;801600003-01;Siguldas slimnīca;0;0;0;0;0;0;0;0;;0;;;
2022-09-19T00:00:00;090012101-01;Slimnīca "Ģintermuiža";3;;;3;;;;;;;;;
2022-09-19T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;3;1;;3;;;;;;;;;
2022-09-19T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;1;1;0;1;0;0;0;0;0;0;0;0;0
2022-09-19T00:00:00;250000092-01;Vidzemes slimnīca;22;5;18;4;;;18;;2;;;;
2022-09-19T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;6;2;5;1;0;0;5;1;0;;;;
2022-09-20T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-20T00:00:00;360200027-01;Alūksnes slimnīca;1;1;0;1;0;0;0;0;;0;0;0;0
2022-09-20T00:00:00;400200024-01;Bauskas slimnīca;6;5;;6;;;;0;1;;;;
2022-09-20T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;0;0;0;0;;;0;;2;;;;
2022-09-20T00:00:00;661400011-01;Bērnu psihoneiroloģiskā slimnīca "Ainaži";0;0;0;0;0;0;0;0;0;0;0;0;
2022-09-20T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;13;1;0;13;0;0;0;0;0;0;0;0;0
2022-09-20T00:00:00;050020401-01;Daugavpils reģionālā slimnīca;38;10;24;14;;;24;;2;;;;
2022-09-20T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;5;3;0;5;0;0;0;0;0;0;0;0;0
2022-09-20T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;11;1;2;9;0;0;2;0;4;0;0;0;0
2022-09-20T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;23;6;7;16;0;0;7;0;8;0;0;0;0
2022-09-20T00:00:00;130020302-01;Jūrmalas slimnīca;2;2;;2;;;;;;;;;
2022-09-20T00:00:00;600200001-01;Krāslavas slimnīca;0;0;0;0;0;0;;0;1;0;0;0;0
2022-09-20T00:00:00;170020401-01;Liepājas reģionālā slimnīca;13;4;11;2;0;0;11;0;4;0;0;0;0
2022-09-20T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-20T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;43;8;11;32;;;11;;2;;;;
2022-09-20T00:00:00;170010601-01;Piejūras slimnīca;1;1;0;1;0;0;;0;0;0;0;0;0
2022-09-20T00:00:00;010000234-91;RAKUS kopā;87;25;28;59;3;;25;1;12;;;;
2022-09-20T00:00:00;210020301-01;Rēzeknes slimnīca;22;1;12;10;1;1;11;1;2;0;0;0;0
2022-09-20T00:00:00;010020302-01;Rīgas 2. slimnīca;15;0;0;15;0;0;0;0;0;0;0;0;0
2022-09-20T00:00:00;010021301-01;Rīgas Dzemdību nams;1;1;;1;;;;;0;;;;
2022-09-20T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;14;5;0;14;0;0;0;0;0;0;0;0;0
2022-09-20T00:00:00;801600003-01;Siguldas slimnīca;0;0;0;0;0;0;0;0;;0;;;
2022-09-20T00:00:00;090012101-01;Slimnīca "Ģintermuiža";1;;;1;;;;;;;;;
2022-09-20T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;10;9;;10;;;;;1;;;;
2022-09-20T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;1;0;0;1;0;0;0;0;0;0;0;0;0
2022-09-20T00:00:00;900200046-01;Tukuma slimnīca;1;1;0;1;;;;;;;;;
2022-09-20T00:00:00;250000092-01;Vidzemes slimnīca;20;6;17;3;;;17;;8;;;;
2022-09-20T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;6;0;5;1;0;0;5;0;0;;;;
2022-09-21T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-21T00:00:00;360200027-01;Alūksnes slimnīca;1;1;0;1;0;0;0;0;;0;0;0;0
2022-09-21T00:00:00;400200024-01;Bauskas slimnīca;7;1;;7;;;;0;0;;;;
2022-09-21T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;0;0;0;0;;;0;;0;;;;
2022-09-21T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;13;0;0;13;0;0;0;0;0;0;0;0;0
2022-09-21T00:00:00;050020401-01;Daugavpils reģionālā slimnīca;32;5;23;9;;;23;2;9;;;;
2022-09-21T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;5;1;0;5;0;0;0;0;1;0;0;0;0
2022-09-21T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;9;1;1;8;0;0;1;0;3;0;0;0;0
2022-09-21T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;19;4;6;13;0;0;6;0;8;0;0;0;0
2022-09-21T00:00:00;130020302-01;Jūrmalas slimnīca;3;1;1;2;;;1;;;;;;
2022-09-21T00:00:00;600200001-01;Krāslavas slimnīca;0;0;0;0;0;0;;0;1;0;0;0;0
2022-09-21T00:00:00;170020401-01;Liepājas reģionālā slimnīca;11;1;8;3;0;0;8;0;3;0;0;0;0
2022-09-21T00:00:00;660200027-01;Limbažu slimnīca;5;0;;5;;;;;;;;;
2022-09-21T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-21T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;44;8;11;33;;;11;;7;;;;
2022-09-21T00:00:00;170010601-01;Piejūras slimnīca;1;0;0;1;0;0;0;0;0;0;0;0;0
2022-09-21T00:00:00;010000234-91;RAKUS kopā;79;6;26;53;1;;25;1;12;;;;
2022-09-21T00:00:00;210020301-01;Rēzeknes slimnīca;23;3;13;10;1;1;12;0;2;0;0;0;0
2022-09-21T00:00:00;010020302-01;Rīgas 2. slimnīca;13;0;0;13;0;0;0;0;2;0;0;0;0
2022-09-21T00:00:00;010021301-01;Rīgas Dzemdību nams;2;1;;2;;;;;0;;;;
2022-09-21T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;22;8;0;22;0;0;0;0;0;0;0;0;0
2022-09-21T00:00:00;090012101-01;Slimnīca "Ģintermuiža";10;9;;10;;;;;;;;;
2022-09-21T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;10;9;;10;;;;;1;;;;
2022-09-21T00:00:00;900200046-01;Tukuma slimnīca;1;1;0;1;;;;;;;;;
2022-09-21T00:00:00;250000092-01;Vidzemes slimnīca;19;2;15;4;;;15;;3;1;;1;
2022-09-21T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;7;1;6;1;0;0;6;0;0;;;;
2022-09-22T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-22T00:00:00;360200027-01;Alūksnes slimnīca;1;;;1;;;;;;;;;
2022-09-22T00:00:00;400200024-01;Bauskas slimnīca;9;2;;9;;;;0;0;;;;
2022-09-22T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;4;4;3;1;;;3;;0;;;;
2022-09-22T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;8;0;0;8;0;0;0;0;5;0;0;0;0
2022-09-22T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;5;0;0;5;0;0;0;0;0;0;0;0;0
2022-09-22T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;10;2;1;9;0;0;1;0;1;0;0;0;0
2022-09-22T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;27;10;8;19;0;0;8;0;2;0;0;0;0
2022-09-22T00:00:00;130020302-01;Jūrmalas slimnīca;3;;;3;;;;;;;;;
2022-09-22T00:00:00;600200001-01;Krāslavas slimnīca;0;0;0;0;0;0;;0;1;0;0;0;0
2022-09-22T00:00:00;170020401-01;Liepājas reģionālā slimnīca;14;3;9;5;0;0;9;0;0;0;0;0;0
2022-09-22T00:00:00;660200027-01;Limbažu slimnīca;6;2;;6;;;;;;;;;
2022-09-22T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-22T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;41;7;12;29;1;;11;1;9;;;;
2022-09-22T00:00:00;170010601-01;Piejūras slimnīca;2;1;0;2;0;0;0;0;0;0;0;0;0
2022-09-22T00:00:00;010000234-91;RAKUS kopā;89;24;28;61;1;;27;4;9;;;;
2022-09-22T00:00:00;210020301-01;Rēzeknes slimnīca;23;3;14;9;1;1;13;0;3;0;0;0;0
2022-09-22T00:00:00;010020302-01;Rīgas 2. slimnīca;10;0;0;10;0;0;0;0;3;0;0;0;0
2022-09-22T00:00:00;010021301-01;Rīgas Dzemdību nams;2;0;;2;;;;;0;;;;
2022-09-22T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;28;6;0;28;0;0;0;0;0;0;0;0;0
2022-09-22T00:00:00;801600003-01;Siguldas slimnīca;0;0;0;0;0;0;0;0;;0;;;
2022-09-22T00:00:00;090012101-01;Slimnīca "Ģintermuiža";10;;;10;;;;;;;;;
2022-09-22T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;20;10;;20;;;;;;;;;
2022-09-22T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;1;0;0;1;0;0;0;0;0;0;0;0;0
2022-09-22T00:00:00;900200046-01;Tukuma slimnīca;2;1;0;2;;;;;;;;;
2022-09-22T00:00:00;250000092-01;Vidzemes slimnīca;23;4;16;7;;;16;;;;;;
2022-09-22T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;9;2;7;2;0;0;7;0;0;;;;
2022-09-23T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23T00:00:00;360200027-01;Alūksnes slimnīca;1;;;1;;;;;;;;;
2022-09-23T00:00:00;400200024-01;Bauskas slimnīca;10;3;;10;;;;1;1;;;;
2022-09-23T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;6;3;4;2;;;4;;1;;;;
2022-09-23T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;3;0;0;3;0;0;0;0;5;0;0;0;0
2022-09-23T00:00:00;050020401-01;Daugavpils reģionālā slimnīca;38;7;23;15;;;23;1;2;;;;
2022-09-23T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;5;0;0;5;0;0;0;0;0;0;0;0;0
2022-09-23T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;9;0;1;8;0;0;1;0;1;0;0;0;0
2022-09-23T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;17;1;4;13;0;0;4;2;9;0;0;0;0
2022-09-23T00:00:00;130020302-01;Jūrmalas slimnīca;3;;;3;;;;;;;;;
2022-09-23T00:00:00;600200001-01;Krāslavas slimnīca;0;0;0;0;0;0;;0;1;0;0;0;0
2022-09-23T00:00:00;170020401-01;Liepājas reģionālā slimnīca;10;1;5;5;0;0;5;0;5;0;0;0;0
2022-09-23T00:00:00;660200027-01;Limbažu slimnīca;5;0;;5;;;;;;;;;
2022-09-23T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;38;5;13;25;1;;12;;8;;;;
2022-09-23T00:00:00;170010601-01;Piejūras slimnīca;2;0;0;2;0;0;0;0;0;0;0;0;0
2022-09-23T00:00:00;010000234-91;RAKUS kopā;91;13;32;59;1;;31;1;10;;;;
2022-09-23T00:00:00;210020301-01;Rēzeknes slimnīca;20;4;14;6;1;1;13;0;6;1;1;0;0
2022-09-23T00:00:00;010020302-01;Rīgas 2. slimnīca;9;0;0;9;0;0;0;0;1;0;0;0;0
2022-09-23T00:00:00;010021301-01;Rīgas Dzemdību nams;1;0;;1;;;;;1;;;;
2022-09-23T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;37;11;0;37;0;0;0;0;2;0;0;0;0
2022-09-23T00:00:00;801600003-01;Siguldas slimnīca;0;0;0;0;0;0;0;0;;0;;;
2022-09-23T00:00:00;090012101-01;Slimnīca "Ģintermuiža";10;;;10;;;;;;;;;
2022-09-23T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;25;6;1;24;1;;;;1;;;;
2022-09-23T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;2;1;0;2;0;0;0;0;0;0;0;0;0
2022-09-23T00:00:00;900200046-01;Tukuma slimnīca;2;;1;1;;;1;;;;;;
2022-09-23T00:00:00;250000092-01;Vidzemes slimnīca;25;7;13;12;;;13;;5;1;;1;
2022-09-23T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;7;0;5;2;0;0;5;0;2;;;;
2022-09-24T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-24T00:00:00;360200027-01;Alūksnes slimnīca;1;;;1;;;;;;;;;
2022-09-24T00:00:00;400200024-01;Bauskas slimnīca;9;0;;9;;;;0;1;;;;
2022-09-24T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;7;1;5;2;;;5;;0;;;;
2022-09-24T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;3;0;0;3;0;0;0;1;1;0;0;0;0
2022-09-24T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;7;0;0;7;0;0;0;0;2;0;0;0;0
2022-09-24T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;24;9;5;19;0;0;5;0;2;0;0;0;0
2022-09-24T00:00:00;600200001-01;Krāslavas slimnīca;1;1;0;1;0;0;;0;1;0;0;0;0
2022-09-24T00:00:00;170020401-01;Liepājas reģionālā slimnīca;13;4;9;4;0;0;9;0;1;0;0;0;0
2022-09-24T00:00:00;660200027-01;Limbažu slimnīca;5;0;;5;;;;;;;;;
2022-09-24T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-24T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;34;5;14;20;1;;13;;9;;;;
2022-09-24T00:00:00;170010601-01;Piejūras slimnīca;2;0;0;2;0;0;0;0;0;0;0;0;0
2022-09-24T00:00:00;010000234-91;RAKUS kopā;89;10;32;57;1;0;31;1;10;;;;
2022-09-24T00:00:00;210020301-01;Rēzeknes slimnīca;20;4;16;4;1;1;15;0;4;0;0;0;0
2022-09-24T00:00:00;010020302-01;Rīgas 2. slimnīca;9;0;0;9;0;0;0;0;0;0;0;0;0
2022-09-24T00:00:00;010021301-01;Rīgas Dzemdību nams;2;2;;2;;;;;1;;;;
2022-09-24T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;40;5;0;40;0;0;0;0;2;0;0;0;0
2022-09-24T00:00:00;090012101-01;Slimnīca "Ģintermuiža";13;3;;13;;;;;;;;;
2022-09-24T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;25;6;1;24;1;;;;1;;;;
2022-09-24T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;2;0;0;2;0;0;0;0;0;0;0;0;0
2022-09-24T00:00:00;900200046-01;Tukuma slimnīca;2;;1;1;;;1;;;;;;
2022-09-24T00:00:00;250000092-01;Vidzemes slimnīca;29;7;17;12;;;17;1;2;;;;
2022-09-25T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-25T00:00:00;360200027-01;Alūksnes slimnīca;2;1;;2;;;;;;;;;
2022-09-25T00:00:00;400200024-01;Bauskas slimnīca;9;1;;9;;;;0;1;;;;
2022-09-25T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;8;1;6;2;;;6;;0;;;;
2022-09-25T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;3;0;0;3;0;0;0;0;0;0;0;0;0
2022-09-25T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;8;1;0;8;0;0;0;0;0;0;0;0;0
2022-09-25T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;23;3;7;16;0;0;7;1;3;0;0;0;0
2022-09-25T00:00:00;600200001-01;Krāslavas slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-25T00:00:00;170020401-01;Liepājas reģionālā slimnīca;13;0;9;4;0;0;9;0;0;0;0;0;0
2022-09-25T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-25T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;39;4;16;23;3;1;13;;;;;;
2022-09-25T00:00:00;170010601-01;Piejūras slimnīca;2;0;0;2;0;0;0;0;0;0;0;0;0
2022-09-25T00:00:00;010000234-91;RAKUS kopā;96;8;38;58;1;0;37;1;0;;;;
2022-09-25T00:00:00;210020301-01;Rēzeknes slimnīca;26;7;21;5;1;1;20;0;1;0;0;0;0
2022-09-25T00:00:00;010020302-01;Rīgas 2. slimnīca;9;0;0;9;0;0;0;0;0;0;0;0;0
